,datetime,price_usd,twitter_followers,daily_opening_price_usd,daily_high_price_usd,daily_low_price_usd,daily_closing_price_usd,daily_avg_price_usd,marketcap_usd,nvt,circulation_1d,dormant_circulation_90d,exchange_balance,daily_active_addresses,network_growth,transaction_volume,velocity,dev_activity,dev_activity_contributors_count,sentiment_positive_total,sentiment_negative_total,sentiment_balance_total,social_dominance_total,social_volume_total,unique_social_volume_total_5m,whale_transaction_count_100k_usd_to_inf,whale_transaction_count_1m_usd_to_inf,btc_price_usd,eth_NFT_buyers,total_NFT_buyers,000001.SS,^GSPC,^IXIC,^N100,^NDX,daily transactions,volume_ETH,daily_trading_volume_ETH,eth_NFT_sales_ETH,total_NFT_sales_ETH,total_TVL_ETH,eth_TVL_ETH,fees_usd_ETH,mvrv_usd_ETH
202,2018-02-06,793.122,323092.95726495725,707.737,796.439,574.419,793.122,680.478782918149,77294507867.0,82.87280966075261,1176821.2369304297,180812.91661962646,90141.0130814211,424847.0,134321.0,9373906.18794247,7.965446147464096,223.0,30.0,1124.0480834245682,641.3317228555679,482.71636056900024,13.31053957698827,7307.0,2498.0,3045.0,288.0,7754.0,308.0,308.0,3418.010009765625,2614.780029296875,6837.56005859375,991.25,6378.60009765625,888219.0,8218496.019527892,8218496.019527892,29.994200135666397,29.994200135666397,0.0,0.0,790.8634970936165,0.0032741483908239615
203,2018-02-07,757.068,324692.4273504274,790.428,851.2,723.433,757.068,796.1880798611109,73796288508.0,71.75219817119446,1359497.2507587147,432124.15569256706,-406101.2061334392,389504.0,112242.0,7320923.368663156,5.385022562255559,209.0,24.0,1130.257053077221,516.4106324911118,613.8464205861092,13.533669242836607,6607.0,2319.0,2126.0,185.0,7621.3,380.0,380.0,3412.743896484375,2690.949951171875,7086.2001953125,1010.75,6632.97998046875,818625.0,5146406.927779275,5146406.927779275,31.9236581126134,31.9236581126134,0.0,0.0,898.1526112500734,0.00325288590591807
204,2018-02-08,817.807,326291.89743589744,755.843,845.086,755.843,817.807,812.4743784722226,79733609806.0,128.09342775739427,761688.5577312628,100222.06805090599,-11911.163547997512,317390.0,77008.0,3834974.4273268054,5.034832660139598,331.0,38.0,1516.9358946681023,416.0945488810539,1100.8413457870483,14.726516539232266,6859.0,2802.0,1661.0,157.0,8265.59,355.0,355.0,3281.0458984375,2685.010009765625,7067.2998046875,1014.8900146484375,6595.81005859375,681344.0,4534309.439757791,4534309.439757791,30.163327044155892,30.163327044155892,0.0,0.0,651.2859134221609,0.0032472751892021127
205,2018-02-09,883.865,327891.3675213675,818.48,884.004,788.834,883.865,833.2530729166665,86191922699.0,123.32666573113228,791293.3461295108,39212.984869965294,-83455.03203565137,368108.0,103924.0,5376772.431226098,6.794916774582365,303.0,43.0,1047.578979253769,448.64112347364426,598.9378557801247,12.986614651420071,6275.0,2135.0,2018.0,163.0,8736.98,328.0,328.0,3172.85107421875,2601.780029296875,6863.33984375,997.1900024414062,6395.16015625,789807.0,2823757.0217171176,2823757.0217171176,69.8225520865743,69.8225520865743,0.0,0.0,664.5740801147156,0.0032471744331671677
206,2018-02-10,860.415,329490.8376068376,882.467,917.4,825.577,860.415,875.1529375000001,83922989197.0,112.0661909903846,870987.57863117,86818.08245369962,-95333.44029355198,388745.0,122431.0,5951354.397495909,6.832880908427354,62.0,19.0,989.1994246840477,556.5076691508293,432.6917555332184,12.298678806616534,6528.0,2090.0,1960.0,164.0,8621.9,279.0,279.0,3158.0244140625,2613.4366861979165,6887.78662109375,997.2633260091146,6422.453450520833,848390.0,3405949.454623641,3405949.454623641,28.05493860520795,28.05493860520795,0.0,0.0,776.1844422094489,0.003240300159126085
207,2018-02-11,814.66,331090.3076923077,859.288,859.288,788.222,814.66,827.1458958333338,79476512346.0,107.58441392067665,907458.3964863719,37952.31193283833,-24431.7224478781,350115.0,101353.0,4228409.0551139405,4.659617533406285,32.0,9.0,839.3913724422455,376.84056282043457,462.5508096218109,14.1484475455976,6479.0,1619.0,1827.0,117.0,8129.97,311.0,311.0,3143.19775390625,2625.0933430989585,6912.2333984375,997.3366495768229,6449.746744791667,773496.0,3052377.679031743,3052377.679031743,55.61575381140599,55.61575381140599,0.0,0.0,657.0750494515914,0.0032441418777619767
208,2018-02-12,868.707,332689.77777777775,817.508,875.937,817.508,868.707,857.8607812500004,84767037716.0,86.9847232164511,1122597.934169955,172589.5190090385,28012.164864751874,394800.0,128519.0,4887317.431669993,4.353577788547209,333.0,36.0,998.1983959674835,505.06295078992844,493.1354451775551,13.39905013714887,6816.0,2137.0,1866.0,128.0,8926.57,305.0,305.0,3128.37109375,2636.75,6936.68017578125,997.4099731445312,6477.0400390625,829020.0,2582516.3144765724,2582516.3144765724,49.25293568487419,49.25293568487419,0.0,0.0,635.0720984807465,0.003227016079345877
209,2018-02-13,845.258,334289.2478632479,869.293,870.709,828.837,845.258,847.1692499999998,82496189205.0,80.39685327049541,1214840.0223578955,61921.65798008684,-29798.265556339993,334913.0,98460.0,6638464.268786851,5.46447610106873,424.0,32.0,1120.3735313415527,416.9620122909546,703.4115190505981,12.478167563553145,6697.0,2012.0,5664.0,207.0,8598.31,336.0,336.0,3176.10693359375,2646.27001953125,6942.16015625,1000.2000122070312,6482.77001953125,745822.0,2462171.313374141,2462171.313374141,120.74983022935008,120.74983022935008,0.0,0.0,633.0626664899245,0.003215947444832716
210,2018-02-14,923.561,335888.71794871794,844.279,926.429,844.279,923.561,884.5591874999994,90157005929.0,116.16755970102426,840935.0066279456,52034.305814313215,-57535.02281206438,354715.0,94913.0,5177436.487204187,6.156761754953603,235.0,32.0,1308.6279040575027,520.2606645822525,788.3672394752502,11.195284038421839,7230.0,2151.0,2034.0,174.0,9494.63,424.0,424.0,3188.248046875,2651.2099609375,6979.240234375,998.3099975585938,6523.259765625,746384.0,3051633.83902092,3051633.83902092,695.9495907687743,695.9495907687743,0.0,0.0,616.0914387009686,0.003210818033676877
211,2018-02-15,936.976,337488.188034188,923.728,951.948,911.111,936.976,932.4621284722224,91485862822.0,107.15243463727003,911878.217691914,80388.34820924632,-1144.1994439314708,366626.0,103694.0,5748041.739010267,6.303519074699941,263.0,39.0,1316.1840434074402,604.6675121188164,711.5165312886238,12.444168605269828,7853.0,2384.0,1989.0,192.0,10166.4,432.0,432.0,3194.4131774902344,2713.4599609375,7200.75,1008.3699951171875,6734.33984375,777318.0,3095169.993681802,3095169.993681802,508.3870984955858,508.3870984955858,0.0,0.0,631.6482265249232,0.0032006854750229654
212,2018-02-16,944.21,339087.6581196581,934.786,950.005,917.848,944.21,936.077982638889,92211437654.0,176.54857890728724,553560.6621603295,43922.189765831834,-27163.71452013056,310049.0,88889.0,4534607.403370126,8.191708178231023,314.0,36.0,1208.400592803955,539.8909544944763,668.5096383094788,12.986077547733661,7252.0,2344.0,1256.0,112.0,10233.9,401.0,401.0,3200.5783081054688,2727.139892578125,7236.509765625,1015.219970703125,6778.27978515625,704758.0,2509452.34640599,2509452.34640599,121.71341121148897,121.71341121148897,0.0,0.0,596.6576326198963,0.003194515969128145
213,2018-02-17,974.115,340687.1282051282,944.748,976.595,940.754,974.115,965.5499930555557,95151956513.0,181.3930654799579,538889.9321191724,48229.701295855506,-17082.393025729285,315868.0,89283.0,4337541.535659767,8.049030566585532,61.0,25.0,1168.6824387311935,513.9168434143066,654.7655953168869,12.485833215229732,6801.0,2556.0,1276.0,84.0,11112.7,384.0,384.0,3206.743438720703,2726.1024169921875,7229.6397705078125,1018.0833129882812,6769.247314453125,772079.0,2592835.5481642312,2592835.5481642312,142.30400928021845,142.30400928021845,0.0,0.0,673.2675900993723,0.003185353845718189
214,2018-02-18,923.921,342286.5982905983,973.349,982.933,915.445,923.921,946.0648854166653,90267805475.0,123.54289905050764,791395.0829109303,45488.72315030169,-55527.030546562404,312416.0,79679.0,4324694.6188648725,5.464646814531632,47.0,15.0,1147.9568865895271,477.45767188072205,670.4992147088051,14.391908128517741,7430.0,2368.0,2149.0,111.0,10551.8,401.0,401.0,3212.9085693359375,2725.06494140625,7222.769775390625,1020.9466552734375,6760.21484375,756092.0,2778689.952928876,2778689.952928876,107.68044021079724,107.68044021079724,0.0,0.0,786.8009900918722,0.003167504249060688
215,2018-02-19,943.865,343886.0683760684,921.668,957.777,921.554,943.865,942.769437500001,92235641556.0,119.87054794234524,815810.6548338174,253654.94629041525,-16763.46465160147,355408.0,94544.0,3973720.5194660495,4.870885782029177,242.0,31.0,1119.9071854948997,426.785439491272,693.1217460036278,12.498359405512467,6369.0,2136.0,1415.0,105.0,11225.3,424.0,424.0,3219.073699951172,2724.0274658203125,7215.8997802734375,1023.8099975585938,6751.182373046875,811384.0,2298019.3142027725,2298019.3142027725,275.404597055723,275.404597055723,0.0,0.0,656.1803627341841,0.003141451131292282
216,2018-02-20,895.371,345485.53846153844,943.567,965.265,892.954,895.371,943.0409791666674,87514997546.0,130.0238949550691,752262.3250110282,56532.763753456944,26105.773651849628,375981.0,119809.0,4712649.569041441,6.264635902069183,315.0,37.0,1241.1328875422478,653.7219479084015,587.4109396338463,12.052582205672467,7720.0,2498.0,1861.0,180.0,11403.7,370.0,370.0,3225.2388305664062,2722.989990234375,7209.02978515625,1016.3699951171875,6742.14990234375,886897.0,2842687.556331398,2842687.556331398,87.87805278482328,87.87805278482328,0.0,0.0,785.5167717759974,0.003134360581734759
217,2018-02-21,849.971,347085.00854700856,894.135,912.375,830.563,849.971,875.3978706293699,83095081059.0,131.47761448963513,744101.9406582289,117738.22493044216,-9494.11904098096,349303.0,97733.0,4633994.726409102,6.227634243658989,409.0,50.0,1138.8385689258575,499.04397988319397,639.7945890426636,12.541367868412632,7311.0,2209.0,1751.0,141.0,10690.4,356.0,356.0,3231.4039611816406,2720.530029296875,7258.47998046875,1019.3800048828125,6808.60009765625,850504.0,2978607.505432538,2978607.505432538,71.25694876648733,71.25694876648733,0.0,0.0,767.2543360143151,0.0031276363878269156
218,2018-02-22,812.845,348684.4786324786,849.262,875.926,802.668,812.845,835.372388111888,79482140043.0,39.17741281131734,2497693.0370536037,1867202.6330354053,-909762.3081320404,326798.0,85475.0,5899086.367065148,2.3618139937769427,341.0,42.0,1166.5399990081787,400.5591693520546,765.9808296561241,12.681331941031324,6645.0,2095.0,1524.0,131.0,10005.0,354.0,354.0,3237.569091796875,2710.419921875,7252.4599609375,1014.719970703125,6793.080078125,761893.0,2645485.9167491957,2645485.9167491957,67.0797384495199,67.0797384495199,0.0,0.0,630.6092827235019,0.0029838092419780617
219,2018-02-23,864.189,350283.9487179487,811.585,886.318,794.791,864.189,850.50012455516,84520567484.0,88.82155691757731,1101915.0709036184,56891.307078467056,8047.84296765416,313188.0,83752.0,3747620.5106726326,3.40100667431503,217.0,40.0,1148.2442771196365,478.86117881536484,669.3830983042717,13.393149154608476,6715.0,2309.0,1520.0,159.0,10301.1,387.0,387.0,3275.428955078125,2715.800048828125,7261.35009765625,1024.6800537109375,6816.43017578125,733084.0,2701746.9558163784,2701746.9558163784,134.61439569353465,134.61439569353465,0.0,0.0,616.0017808893565,0.002981808535754106
220,2018-02-24,840.515,351883.4188034188,861.593,879.531,818.55,840.515,846.7359444444444,82222377927.0,79.82460757890665,1226367.3732042303,39135.04906507446,-38732.968150675006,282287.0,75028.0,3460556.4335635463,2.821794275656335,82.0,27.0,1090.903769671917,354.3941358923912,736.5096337795258,12.652603862420925,6183.0,2157.0,1143.0,88.0,9813.07,398.0,398.0,3286.0509440104165,2729.65673828125,7298.666666666667,1027.1233723958333,6855.56005859375,732861.0,2292142.3175077187,2292142.3175077187,118.75694068517517,118.75694068517517,0.0,0.0,630.183682573223,0.0029832132120550863
221,2018-02-25,844.81,353482.8888888889,839.459,853.146,822.381,844.81,840.3846284722217,82659602548.0,184.60161196630398,530409.8508526956,18882.328763846162,-23693.610640826595,279721.0,68621.0,2020279.1040223734,3.8089019289117716,35.0,14.0,1188.9557530879974,319.75706565380096,869.1986874341965,14.977639824675615,6963.0,2078.0,1111.0,61.0,9664.73,388.0,388.0,3296.6729329427085,2743.513427734375,7335.983235677083,1029.5666910807292,6894.68994140625,690582.0,1949503.4386430087,1949503.4386430087,79.45494253145678,79.45494253145678,0.0,0.0,546.0776416189872,0.002983646486180917
222,2018-02-26,869.315,355082.358974359,845.278,880.392,842.319,869.315,862.208722222222,85074973200.0,114.57719212615532,854749.9460004503,150294.71297871548,12364.903632874364,347528.0,87547.0,2644242.461779498,3.093585994541106,382.0,31.0,1104.4881834983826,374.67981749773026,729.8083660006523,12.448194751348503,6376.0,2024.0,1893.0,170.0,10366.7,390.0,390.0,3307.294921875,2757.3701171875,7373.2998046875,1032.010009765625,6933.81982421875,737453.0,2351828.7387195663,2351828.7387195663,108.55680622099008,108.55680622099008,0.0,0.0,542.127337209291,0.0029742792835983174
223,2018-02-27,878.265,356681.82905982906,870.365,896.259,867.097,878.265,880.1847986111109,85968788107.0,147.03507385978952,666203.3687698431,34972.821301689866,-25707.362135255597,331820.0,90870.0,1729617.7957247475,2.596230936091847,433.0,45.0,1066.8021154999733,387.01922875642776,679.7828867435455,12.417511400615574,6748.0,2438.0,1832.0,151.0,10725.6,438.0,438.0,3328.672119140625,2780.449951171875,7416.169921875,1035.97998046875,6984.830078125,694583.0,2338679.1002715584,2338679.1002715584,130.45622904248717,130.45622904248717,0.0,0.0,565.8347721671786,0.0029721829649803047
224,2018-02-28,855.199,358281.2991452991,877.934,890.108,855.124,855.199,874.2095069930065,83728564148.0,136.800322166614,716195.9078118879,57053.64951824261,-34612.87299765752,355181.0,89908.0,1801085.8512234825,2.514794948672381,263.0,34.0,1126.3347790241241,444.4705516695976,681.8642273545265,12.432697375780986,7156.0,2390.0,1765.0,163.0,10397.9,404.0,404.0,3264.05908203125,2753.780029296875,7371.41015625,1028.1800537109375,6945.2001953125,720368.0,2296518.12034392,2296518.12034392,83.88932868256396,83.88932868256396,0.0,0.0,766.2876591619922,0.00297005709329067
225,2018-03-01,872.2,359880.76923076925,856.012,880.302,851.92,872.2,868.2709479166665,85410827047.0,123.69636784641881,792231.9773413362,66679.87156275593,-16008.507802745526,324734.0,86380.0,1899146.7520237886,2.397210421122505,266.0,35.0,1073.2164667248726,368.64404875040054,704.572417974472,11.921313655539127,6443.0,2098.0,1681.0,171.0,10951.0,377.0,377.0,3235.089111328125,2715.219970703125,7274.75,1027.3399658203125,6862.93994140625,684404.0,2142306.810364595,2142306.810364595,66.42959183673469,66.42959183673469,0.0,0.0,568.8876248412569,0.002966010798619468
226,2018-03-02,856.853,361480.2393162393,871.764,876.378,852.422,856.853,864.712283216783,83925690000.0,129.32516833911896,757910.4233059844,98894.75443989557,2846.24699268601,328142.0,84266.0,1789181.0431809302,2.3606761276329298,283.0,42.0,999.5728991627693,390.98398357629776,608.5889155864716,11.755478669016695,5987.0,2106.0,1708.0,156.0,11086.4,333.0,333.0,3248.446044921875,2658.889892578125,7099.5400390625,1011.97998046875,6661.91015625,744666.0,2210904.3208111543,2210904.3208111543,79.13839363344705,79.13839363344705,0.0,0.0,742.1485975024609,0.0029615121189212534
227,2018-03-03,857.225,363079.7094017094,856.711,868.454,855.207,857.225,862.3755486111111,83979651072.0,198.90533451916338,492884.36217946815,40070.77870141949,-11587.97220889591,285958.0,73064.0,1167212.5149069745,2.3681264906602317,47.0,21.0,861.6369143128395,367.27011972665787,494.36679458618164,12.607636461834709,6029.0,1895.0,1105.0,89.0,11489.7,332.0,332.0,3250.9210611979165,2666.2799479166665,7140.65673828125,1006.5366617838541,6700.4833984375,673465.0,1982408.3525328822,1982408.3525328822,46.776027297384005,46.776027297384005,0.0,0.0,512.2048837828635,0.002959105534668288
228,2018-03-04,866.678,364679.1794871795,856.186,867.95,840.28,866.678,854.8895520833332,84923240777.0,192.136060180362,510354.74094645726,49803.02882372645,-12898.755006751375,270626.0,63082.0,1208112.345369986,2.3672011807516067,39.0,18.0,907.3481406569481,342.64506393671036,564.7030767202377,13.561326473765767,6352.0,1956.0,1154.0,78.0,11512.6,301.0,301.0,3253.3960774739585,2673.6700032552085,7181.7734375,1001.0933430989584,6739.056640625,643241.0,1959135.9189918286,1959135.9189918286,53.78268514950189,53.78268514950189,0.0,0.0,546.1991389687232,0.0029567077877773254
229,2018-03-05,853.684,366278.64957264956,866.846,869.92,853.52,853.684,863.1840215053767,83667342991.0,131.5398937931119,745613.0903836676,84420.22859173473,13042.973246900887,338372.0,79079.0,1783828.3370253954,2.3924316244328643,949.0,39.0,1079.5000497698784,476.60433089733124,602.8957188725471,11.790143059281895,6688.0,2325.0,1638.0,129.0,11573.3,306.0,306.0,3255.87109375,2681.06005859375,7222.89013671875,995.6500244140625,6777.6298828125,752756.0,2223879.0934350416,2223879.0934350416,54.125847503291624,54.125847503291624,0.0,0.0,641.1478690529648,0.002951901391915684
230,2018-03-06,816.951,367878.1196581196,853.817,853.817,809.931,816.951,834.8895783972127,80083929890.0,98.55373108102063,995378.9843879715,106150.38987458234,17035.575292938913,342376.0,80280.0,2134105.196360954,2.1440127125807256,667.0,35.0,1076.6123483777046,395.5529986023903,681.0593497753143,11.333696240846136,6331.0,2197.0,1690.0,168.0,10779.9,298.0,298.0,3266.487060546875,2730.179931640625,7366.60986328125,1013.0599975585938,6919.7900390625,712591.0,2378441.3018651055,2378441.3018651055,60.37997382951976,60.37997382951976,0.0,0.0,527.5413553103198,0.0029490961402600722
231,2018-03-07,752.831,369477.58974358975,816.271,825.607,726.547,752.831,783.1903715277772,73813918307.0,114.71082016012012,855358.9761768889,126010.09039412923,53849.55162629183,443464.0,85569.0,2213692.74870208,2.588027729122755,316.0,35.0,1109.806251168251,524.2564886212349,585.5497625470161,12.56884005793412,7194.0,2308.0,1827.0,178.0,9965.57,420.0,420.0,3288.864990234375,2710.179931640625,7311.740234375,1005.4299926757812,6855.56982421875,783757.0,2889652.524935875,2889652.524935875,101.30162015113618,101.30162015113618,0.0,0.0,635.2284531660064,0.0029485546282568783
232,2018-03-08,704.596,371077.0598290598,752.57,773.767,696.169,704.596,741.0468402777783,69098851660.0,140.1487604906111,700250.4263239357,117064.43228097954,15069.200297515825,326256.0,77274.0,1910784.458035184,2.728715879643804,167.0,23.0,1029.4346643090248,484.88924819231033,544.5454161167145,12.081778221989348,6528.0,2237.0,1604.0,128.0,9395.01,364.0,364.0,3268.346923828125,2732.75,7422.77001953125,1012.5900268554688,6955.85009765625,690139.0,2684715.7803904647,2684715.7803904647,59.96664755405935,59.96664755405935,0.0,0.0,569.7193720109852,0.002946741104924649
233,2018-03-09,728.916,372676.52991452994,702.197,729.156,648.107,728.916,688.1531874999997,71498733753.0,142.94902233701328,686675.5906523902,81622.00075101879,20123.530507565745,314165.0,81142.0,2056761.7926235495,2.9952452375262055,237.0,33.0,1017.9099075198174,500.1957830786705,517.7141244411469,11.655140312335353,6498.0,2201.0,1719.0,177.0,9337.55,363.0,363.0,3291.426025390625,2752.909912109375,7475.97998046875,1024.300048828125,7014.83984375,650058.0,3063480.5656618867,3063480.5656618867,52.95097103095555,52.95097103095555,0.0,0.0,472.0124506438769,0.0029497450222698055
234,2018-03-10,686.89,374276.0,730.16,748.031,682.695,686.89,725.5594965277782,67390487258.0,185.7119220399851,528668.6194755833,39353.438688402246,15928.282886651481,293708.0,71955.0,1246257.8228018358,2.3573516128883365,48.0,15.0,795.6686795949936,288.78898549079895,506.87969410419464,13.746107412549486,5603.0,1763.0,1058.0,101.0,8866.0,305.0,305.0,3300.68701171875,2765.4532877604165,7511.0,1028.0867106119792,7050.716634114583,591377.0,2231740.1621802617,2231740.1621802617,43.28049614931066,43.28049614931066,0.0,0.0,420.5211774006545,0.0029506693270888586
235,2018-03-11,723.339,374547.0,685.312,735.831,668.123,723.339,704.5324027777775,70981343638.0,192.73044869273477,509523.0084510823,38233.418774084086,-20504.271585279945,268082.0,59395.0,1203659.945262017,2.362326971107291,17.0,8.0,882.1686108112335,319.13361126184464,563.0349995493889,15.395530828939798,6182.0,1723.0,995.0,104.0,9578.63,277.0,277.0,3309.947998046875,2777.9966634114585,7546.02001953125,1031.8733723958333,7086.593424479167,608899.0,2160370.1722152405,2160370.1722152405,39.03786468032278,39.03786468032278,0.0,0.0,352.68163733584794,0.0029530283159991746
236,2018-03-12,699.831,375127.0,724.406,742.514,683.268,699.831,716.8106909722225,68688764839.0,115.73858405627254,848644.8948192718,101681.06752533291,-22098.084418220715,309103.0,68835.0,1651222.2111425684,1.945716307522831,365.0,33.0,997.1037846803665,308.6761649250984,688.4276197552681,13.948207530436848,5856.0,1735.0,1156.0,121.0,9205.12,333.0,333.0,3319.208984375,2790.5400390625,7581.0400390625,1035.6600341796875,7122.47021484375,677908.0,2522037.463330433,2522037.463330433,49.52827182562647,49.52827182562647,0.0,0.0,526.9946445792501,0.0029542855419105603
237,2018-03-13,690.827,375455.0,698.153,713.735,682.35,690.827,696.1119687499996,67819092120.0,74.94597385021608,1310828.788672597,435282.4532432571,-337315.83349138615,315759.0,79700.0,2913686.626232271,2.2227819921377163,335.0,30.0,1030.0153902769089,323.18494784832,706.8304424285889,13.915285669886867,6095.0,2087.0,1398.0,142.0,9194.85,286.0,286.0,3324.1220703125,2792.31005859375,7627.52001953125,1033.56005859375,7172.25,699093.0,2064134.7254811986,2064134.7254811986,33.66919648479286,33.66919648479286,0.0,0.0,394.6857213826822,0.002948313643727987
238,2018-03-14,614.291,376094.0,691.219,702.784,594.1,614.291,661.9545277777783,60318025225.0,127.01257729303073,773637.9517952555,128814.28761106504,35100.91529659821,338541.0,81861.0,2192059.3485444076,2.833443400060696,319.0,43.0,1112.0351077318192,411.50552439689636,700.5295833349228,14.763115359459789,6836.0,2205.0,1727.0,146.0,8269.81,314.0,314.0,3298.666015625,2774.06005859375,7539.77978515625,1022.780029296875,7077.85009765625,671198.0,2947397.8944832333,2947397.8944832333,42.797550346659804,42.797550346659804,0.0,0.0,456.5418766668359,0.0029506925830712874
239,2018-03-15,611.304,376409.0,614.839,620.616,579.505,611.304,603.3129305555561,60037233577.0,132.82662438356252,739928.808848533,114179.65686704998,64499.259787521114,314863.0,78457.0,2093394.960784604,2.829184288749989,281.0,37.0,1047.6139258742332,424.72096461057663,622.8929612636566,13.442860166181276,6362.0,2056.0,1526.0,110.0,8300.86,288.0,288.0,3277.513916015625,2754.27001953125,7509.240234375,1024.6099853515625,7050.66015625,654531.0,2896202.216900266,2896202.216900266,40.744343240024605,40.744343240024605,0.0,0.0,388.11715503110895,0.002954900144112769
240,2018-03-16,601.666,376686.0,611.778,623.168,587.862,601.666,609.8179340277779,59103031871.0,151.89758425081084,647164.8634479595,64950.47218500233,44080.83705934352,295709.0,78590.0,1603586.7221506108,2.477864316689327,203.0,36.0,1014.0736802816391,338.47870153188705,675.594978749752,13.632010464434662,5811.0,1961.0,1292.0,104.0,8338.35,281.0,281.0,3290.208984375,2750.570068359375,7504.3701171875,1025.81005859375,7058.1201171875,654584.0,2355708.981394993,2355708.981394993,45.27648230081141,45.27648230081141,0.0,0.0,425.83590504056616,0.0029579711370494722
241,2018-03-17,552.779,377079.0,601.678,609.151,549.096,552.779,585.8372708333336,54312035488.0,174.49645960360328,563468.126907032,63552.709208546024,9654.553417693809,269384.0,66073.0,1358058.4076123594,2.4101778659028956,35.0,21.0,874.5809214115143,352.568456530571,522.0124648809433,15.28575161996717,6209.0,1707.0,1051.0,84.0,7916.88,246.0,246.0,3281.781982421875,2747.5066731770835,7475.980143229167,1026.1000569661458,7020.73681640625,593203.0,2293520.5570399743,2293520.5570399743,43.692072238634246,43.692072238634246,0.0,0.0,331.4764983310686,0.0029608673642201088
242,2018-03-18,538.644,377358.0,551.64,551.64,460.088,538.644,508.88094444444414,52934184182.0,79.9240574271556,1230462.134594245,369457.58198989497,241881.55192775122,308151.0,85629.0,3330244.4368400737,2.706498918750056,44.0,14.0,1103.325751364231,816.8124359250069,286.51331543922424,17.92634046614233,8698.0,2874.0,2001.0,170.0,8223.68,230.0,230.0,3273.35498046875,2744.4432779947915,7447.590169270833,1026.3900553385417,6983.353515625,684094.0,4985667.71374043,4985667.71374043,35.96859892619244,35.96859892619244,0.0,0.0,341.9384948409283,0.002972309339552374
243,2018-03-19,556.726,377849.0,546.626,558.1,519.123,556.726,540.8952041522492,54722473140.0,107.4613893741246,915341.1917190952,103454.56408128772,44197.98423784378,344073.0,77301.0,2592938.221942961,2.832755966193578,193.0,35.0,1510.2287217378616,377.83664727211,1132.3920744657516,16.50957323772885,6938.0,2825.0,2019.0,128.0,8630.65,265.0,265.0,3264.927978515625,2741.3798828125,7419.2001953125,1026.6800537109375,6945.97021484375,703891.0,3676476.399521488,3676476.399521488,33.3394883659107,33.3394883659107,0.0,0.0,366.2777014426089,0.0029781030871438583
244,2018-03-20,557.175,378143.0,556.722,567.09,521.204,557.175,546.2966805555552,54777982164.0,117.06629444424846,840414.8009094642,98935.80385303187,61478.360942000065,309345.0,69187.0,2145682.0557761453,2.553122640695552,244.0,33.0,1753.350435435772,520.9689850211143,1232.3814504146576,16.99136447232936,7450.0,3181.0,1636.0,129.0,8913.47,295.0,295.0,3257.218994140625,2715.050048828125,7353.25,1021.0,6871.08984375,661791.0,3291030.6456678784,3291030.6456678784,56.27863777089784,56.27863777089784,0.0,0.0,372.534503067799,0.002980926516821671
245,2018-03-21,561.732,378259.0,559.1,589.607,550.572,561.732,570.8265034722222,55237391316.0,112.83034496369673,872146.042374359,68726.89469185247,-22634.599095760044,317669.0,71465.0,1975037.4664659689,2.2645719529882755,325.0,37.0,988.455791413784,375.36480808258057,613.0909833312035,13.076290205113036,6060.0,2150.0,1278.0,94.0,8929.28,390.0,390.0,3299.73095703125,2714.989990234375,7347.5,1026.199951171875,6863.2900390625,697872.0,3171031.7375545637,3171031.7375545637,39.17928834390777,39.17928834390777,0.0,0.0,449.4009003327121,0.0029861175769156957
246,2018-03-22,539.702,378587.0,562.103,577.566,523.089,539.702,549.7612361111114,53082150649.0,147.4381714634594,667568.1414657629,87654.803520697,-11010.1178432188,299647.0,62603.0,1736442.9927397284,2.6011471861585544,154.0,37.0,1047.28489279747,359.2700427174568,688.0148500800133,13.8179852440602,6186.0,2160.0,1221.0,92.0,8728.47,366.0,366.0,3281.264892578125,2691.360107421875,7257.5498046875,1015.8499755859375,6763.93994140625,619453.0,2822779.9785807724,2822779.9785807724,50.16164475951544,50.16164475951544,0.0,0.0,436.472012235627,0.0029891384449383025
247,2018-03-23,539.619,379120.0,539.864,540.487,512.127,539.619,524.6358292682926,53084905905.0,115.01045643569826,855967.9079920207,117596.94978055253,-26058.039066681453,355022.0,78098.0,2286571.05791376,2.6713280212598858,176.0,32.0,970.0478516221046,417.1844326853752,552.8634189367294,13.649862223678273,6287.0,2350.0,1509.0,95.0,8879.62,355.0,355.0,3172.77197265625,2646.7099609375,7170.68017578125,1000.2100219726562,6683.18994140625,677103.0,2958290.942313002,2958290.942313002,48.55460982656282,48.55460982656282,0.0,0.0,437.42638641655105,0.0029920754281200328
248,2018-03-24,526.439,379472.0,542.572,545.382,526.08,526.439,537.8903124999998,51799123911.0,191.37323325101985,514522.2391201218,87557.44941320176,-62441.528956269925,317483.0,59525.0,1321841.677277192,2.5690661681389755,25.0,10.0,857.3688860535622,303.32718366384506,554.0417023897171,14.23455355513127,6139.0,1966.0,843.0,60.0,8668.12,293.0,293.0,3154.2876790364585,2637.5900065104165,7155.520182291667,999.7400105794271,6670.259928385417,613203.0,2469440.9038844006,2469440.9038844006,43.409625806598676,43.409625806598676,0.0,0.0,389.421307136978,0.0029945287346966817
